country_name,country_iso,year,account_ownership_pct,financial_institution_account_pct,mobile_money_account_pct,digital_payment_pct,borrowed_from_financial_institution_pct,source_name,load_timestamp
Hungary,HUN,2024,0.869605631,0.869605631,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Indonesia,IDN,2011,0.195819908,0.195819908,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Indonesia,IDN,2014,0.360589893,0.359473605,0.004496315,,0.568361366,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Indonesia,IDN,2017,0.488574509,0.483920589,0.031239157,,0.548448868,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Indonesia,IDN,2021,0.517553241,0.505058459,0.092923176,,0.415923159,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Indonesia,IDN,2024,0.563278494,0.523919069,0.220129024,0.373694773,0.476360603,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
India,IND,2011,0.352318385,0.352318385,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
India,IND,2014,0.5314155,0.527538087,0.023522101,,0.477883932,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
India,IND,2017,0.798753285,0.798401862,0.019945431,,0.423909791,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
India,IND,2021,0.775291371,0.773020511,0.104396875,,0.44794066,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
India,IND,2024,0.890248225,0.886553603,0.231007554,0.31066887,0.633357171,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ireland,IRL,2011,0.938883535,0.938883535,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ireland,IRL,2014,0.947101387,0.947101387,,,0.617264947,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ireland,IRL,2017,0.953404529,0.953404529,,,0.635941432,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ireland,IRL,2021,0.996633988,0.996633988,,,0.617138827,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Ireland,IRL,2024,0.982929182,0.982929182,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Iran, Islamic Rep.",IRN,2011,0.736838511,0.736838511,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Iran, Islamic Rep.",IRN,2014,0.922802533,0.921752207,0.044956916,,0.818403576,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Iran, Islamic Rep.",IRN,2017,0.939819167,0.933562762,0.262966091,,0.682021745,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Iran, Islamic Rep.",IRN,2021,0.899846708,0.896203731,0.123863508,,0.610855113,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
"Iran, Islamic Rep.",IRN,2024,0.910610045,0.910610045,0.131040105,0.851175735,0.671335532,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iraq,IRQ,2011,0.105537449,0.105537449,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iraq,IRQ,2014,0.109723491,0.109723491,,,0.694200751,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iraq,IRQ,2017,0.226651525,0.203255182,0.042147556,,0.634414478,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iraq,IRQ,2021,0.185652818,0.157623938,0.04805505,,0.528675561,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iraq,IRQ,2024,0.301610518,0.282661963,0.118649863,0.19390909,0.729688157,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iceland,ISL,2021,1.0,1.0,,,0.853018602,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Iceland,ISL,2024,0.998548358,0.998548358,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Israel,ISR,2011,0.904686394,0.904686394,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Israel,ISR,2014,0.899527758,0.899527758,,,0.844841376,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Israel,ISR,2017,0.928149668,0.928149668,,,0.831834804,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Israel,ISR,2021,0.929252212,0.929252212,,,0.830418162,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Israel,ISR,2024,0.892691974,0.892691974,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Italy,ITA,2011,0.710085305,0.710085305,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Italy,ITA,2014,0.873345771,0.873345771,,,0.609731077,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Italy,ITA,2017,0.9378502,0.9378502,,,0.559906165,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Italy,ITA,2021,0.972945565,0.972945565,,,0.588985903,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Italy,ITA,2024,0.860191093,0.860191093,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jamaica,JAM,2011,0.709915018,0.709915018,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jamaica,JAM,2014,0.78458207,0.783459619,0.009165031,,0.490412823,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jamaica,JAM,2021,0.733003615,0.72670044,0.126601306,,0.318225033,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jordan,JOR,2011,0.254710972,0.254710972,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jordan,JOR,2014,0.246159099,0.246159099,0.004686658,,0.331072143,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jordan,JOR,2017,0.424930235,0.420827774,0.010609684,,0.476769056,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jordan,JOR,2021,0.471196643,0.433539459,0.106597836,,0.535250702,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Jordan,JOR,2024,0.464573138,0.395770643,0.205639167812616,0.29467966,0.65215713,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Japan,JPN,2011,0.964220483,0.964220483,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Japan,JPN,2014,0.966455822,0.966455822,,,0.594256192,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Japan,JPN,2017,0.98243392,0.98243392,,,0.565550868,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Japan,JPN,2021,0.9848942,0.9848942,,,0.642210077,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Japan,JPN,2024,0.985235592,0.985235592,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
Kazakhstan,KAZ,2011,0.421050923,0.421050923,,,,World Bank Global Findex,2026-03-21 11:22:05.560394+00:00
